"nombre_personaje","pelicula_id"
"Eduardo Saavedra",50
"Ismael Cabrera",52
"Ismael Cabrera",55
"Nicolás Ibieta",55
"Ismael Cabrera",56
"Ismael Cabrera",59
"David Teijeiro",60
"Juan Pablo Aliaga (II)",63
"Ismael Cabrera",66
"Iñaki Gil",123
"Chile Films",125
"Juan Pablo Aliaga (II)",132
"Evasion",137
"Troublemaker Digital Studios",137
"Pablo Apiolazza",148
"Marcelo Aldunce",50
"Marco Fuentes",1846
"Sebastián Otaegui",2109
"Lorena Molina",2914
"Camila Acevedo",2914
"Rodrigo Rojas Echaiz	",2914
