"nombre_personaje","pelicula_id"
"Boris Quercia",125
"Hugo Arana",125
"Bélgica Castro",125
"Cristián Arriagada",125
"Luis Corvalán",125
"Catalina Saavedra",125
"Antonio Quercia",125
"Christian Michaeksen",125
"Felipe Castro",125
"César Arredondo",125
"Sergio Hernández",125
"Rodrigo Gijón",125
"Luis Gnecco",125
"José Luis Aguilera",125
"Jack Arama",125
"Andrés San Martín",125
"Erick Melo",125
"Erick Melo",125
"Francisco González",125
"Jorge Guerrero",125
"Ramón Llao",125
"Angélica Neumann",125
"Eugenio Morales",125
"Marta Etura",126
"Carolina Varleta",126
"Alejandro Botto",126
"Ernesto Malbrán",126
"Héctor Morales",126
"Héctor Noguera",126
"Carmela Porch",126
"Julieta Figueroa",127
"Angélica Riquelme",127
"Mariana Muñoz",127
"Pablo Krögh",127
"Norma Ortiz",127
"Ignacio Agüero",127
"Maité Fernández",127
"Fernando González",127
"Samuel González",127
"Hugo Medina",127
"Francisco Ossa",127
"Patrick Puigmal",127
"Isabel Quinteros",127
"Rocío Terroba",127
"Chamila Rodríguez",127
"Sergio Hernández",128
"Claudia Di Girólamo",128
"Francisco Reyes",128
"Amparo Noguera",128
"Alfredo Castro",128
"Luis Alarcón",128
"Rodrigo Pérez",128
"Catalina Saavedra",128
"Marcelo Alonso",128
"Alvaro Espinoza",128
"Carla Cristi",128
"Sebastián Layseca",128
"Pedro Vicuña",128
"Marcela Osorio",128
"Elías Cohen",128
"Chamila Rodríguez",128
"Taira Court",128
"Marcial Edwards",128
"Andrea Freund",128
"Maruabb Gavelo",128
"Rodolfo Pulgar",128
"Francisca Márquez",128
"Stephanie López",128
"Benjamín Vicuña",130
"Marcial Tagle",130
"Ana Fernández",130
"María de los Ángeles García",130
"Catalina Guerra",130
"Marko Zaror",132
"María Elena Swett",132
"Ariel Mateluna",132
"Mauricio Pesutic",132
"Iván Jara (pseudo Robin)",132
"Jack Arama",132
"Eduardo Castro (II)",132
"Pablo Díaz",132
"Juan Pablo Miranda",132
"Arturo Ruiz-Tagle",132
"Nelson Villagra",135
"Julio Jung",135
"Gloria Münchmeyer",135
"Héctor Noguera",135
"Jaime Vadell",135
"Delfina Guzmán",135
"Buddy Richard",135
"Francisco Rodríguez",135
"Julio Jung Duvauchelle",135
"Verónica Hodar",135
"Jorge Arecheta",135
"Mario Soto",135
"Oscar Vásquez",135
"Paula Ruiz",135
"Verónica Lapostol",135
"Rodrigo Molina",135
"Felipe Vera",135
"Paulina Stuardo",135
"Javier Gutiérrez",137
"Elsa Pataky",137
"Leonardo Sbaraglia",137
"Guillermo Toledo",137
"María José Prieto",137
"Felipe Braun",137
"Paz Bascuñán",137
"Jenny Cavallo",137
"Nicolás Martínez",137
"Teresita Reyes",137
"Néstor Cantillana",137
"Marcela del Valle",137
"Catalina Pulido",137
"Tiago Correa",137
"Vicenta Ndongo",139
"Alex Brendemühl",139
"Eloi Yebra",139
"Biel Duran",139
"Nies Jaume",139
"Paul Berrondo",139
"Alfonso Bayard",139
"Toni González",139
"Andrés Herrera",139
"Bruto Pomeroy",139
"Elena Corredera",139
"Rodrigo Bastidas",140
"Raimundo Bastidas",140
"Coco Legrand",140
"Fabiola Campomanes",140
"Rodrigo Murria",140
"Juan Pablo Sáez",140
"Eliana Vidiella",140
"Gabriel Prieto",140
"Elena Muñoz",140
"Magdalena Max-Neef",140
"Claudio Valenzuela",140
"Francisca Merino",140
"Álvaro Pacull",140
"Renato Munster",140
"Matías González",140
"Rodrigo Muñoz",140
"Cristián Sánchez (II)",140
"Claudio Olate",140
"Paula Jullian",140
"Diego López",140
"Fernando Cociña",140
"Ignacio Santa Cruz",140
"Alejandro Cid",140
"Alfredo Castro",141
"Amparo Noguera",141
"Héctor Morales",141
"Paola Lattus",141
"Elsa Poblete",141
"Marcelo Alonso",141
"Rodrigo Pérez",141
"Antonia Zegers",141
"Ramiro Sandoval",144
"Adam Soumaya",144
"Mark Mercante",144
"Damien Schroeder",144
"Beatriz Carrasco",144
"Ana Serradilla",145
"José Soriano",145
"Francisco Melo",145
"Pablo Krögh",145
"Jenny Cavallo",145
"Carmen Disa Gutierrez",145
"Maricarmen Arrigorriaga",145
"Alejandro Trejo",145
"Teresita Reyes",145
"Eduardo Burlé",145
"Matías Pimstein",145
"Vanessa Miller",145
"María José Shonhaut",145
"Octavio Cornejo",145
"Sandra Torres",145
"Aline Kuppenheim",147
"Roberto Farías",147
"Eduardo Paxeco",147
"Bélgica Castro",147
"Alfredo Castro",147
"Manuela Martelli",147
"Paula Sotelo",147
"Manuela Oyarzún",147
"Francisco Acuña",147
"Néstor Corona",147
"Carolina Correa",147
"Luis Roque",147
"Hernán Lacalle",147
"Aldo Parodi",147
"Hugo Medina",147
"Marcial Edwards",147
"Francisca Rojo",147
"Jorge Alis",147
"Roxana Blanco",148
"Jorge Bolani",148
"Claudio Arredondo",148
"Walter Reyno",148
"César Troncoso",148
"Patricio Contreras",148
"Darío Grandinetti",148
"María Izquierdo",148
"Juan Bonaudi",148
"Guillermo Caraballo",148
"Arturo Fleitas",148
"Alma Cláudio",148
"Gabriel Ferreira",148
"Walter Etchandy",148
"Laura Baranzano",148
"Alejandro Paz",148
"Graciela Gelos",148
"Martin Bellocq",148
"Claudia Conti",148
"Fabián Leoni",148
"Jaime Vadell",148
"Pablo Macaya",152
"Tamara Garea",152
"Andrea García-Huidobro",152
"Alex Brendemühl",152
"Jordi Dauder",152
"Alicia Esquivel",154
"Nicolás Saavedra",157
"Carolina Varleta",157
"Marcial Tagle",157
"Alejandra Vega",157
"Antonella Ríos",157
"Gonzalo Robles",157
"Catalina Guerra",157
"Álvaro Viguera",157
"Diego Muñoz",157
"Solange Lackington",157
"Alejandro Trejo",157
"Carolina Courbis",157
"Héctor Morales",157
"Jorge Zabaleta",157
"María de los Ángeles García",157
"Diego Ruiz",157
"Luis Uribe",157
"Julio Jung",157
"Mariana Loyola",157
"Pablo Díaz",157
"Boris Quercia",157
"Ramón Llao",157
"Fernando Farías",157
"Juan Pablo Miranda",157
"Roberto Pávez",157
"Benjamín Vicuña",157
"José Martinez",157
"Ramón González",157
"Danilo Pedreros",157
"Aldo Palligas",157
"Aldo Parodi",157
"Jack Arama",157
"Fernando Kliche",157
"Carolina Ardohain",157
"Margarita Guzmán",157
"Fernando Godoy",157
"Francisco Ossa",157
"Simón Pascal",157
"Luis Uribe",141
"Luciano Cruz-Coke",157
"Aline Kuppenheim",242
"Marcelo Alonso",242
"Diego Noguera",242
"Pablo Ausensi",242
"Viviana Herrera",242
"Sofía Geldrez",242
"María Elena Barrales",242
"Claudio Rodríguez",242
"Tichi Lobos",242
"Paola Lattus",244
"Iván Alvarez de Araya",244
"Eduardo Paxeco",244
"Gregory Cohen",244
"Valentina Vargas",244
"Alvaro Rudolphy",244
"Carla Bolito",244
"Hugo Medina",244
"Samuel González",244
"Paulina Eguiluz",244
"Andrés Waas",244
